83,2018-07-03 07:01:01,2018-07-03,2018-07-5,2,78,156,0,1,6|
84,2018-07-05 07:01:01,2018-07-05,2018-07-7,2,55,110,0,5,8|
85,2018-07-07 07:01:01,2018-07-07,2018-07-9,2,129,258,0,,12|
86,2018-07-09 07:01:01,2018-07-09,2018-07-11,2,50,100,0,,6|
87,2018-07-11 07:01:01,2018-07-11,2018-07-13,2,145,290,0,4,9|
88,2018-07-13 07:01:01,2018-07-13,2018-07-15,2,89,178,0,5,1|
89,2018-07-15 07:01:01,2018-07-15,2018-07-17,2,85,170,0,,12|
90,2018-07-17 07:01:01,2018-07-17,2018-07-19,2,111,222,0,0,9|
91,2018-07-19 07:01:01,2018-07-19,2018-07-21,2,35,70,0,,12|
92,2018-07-21 07:01:01,2018-07-21,2018-07-23,2,41,82,0,2,10|
93,2018-07-23 07:01:01,2018-07-23,2018-07-25,2,47,94,0,3,9|
94,2018-07-25 07:01:01,2018-07-25,2018-07-27,2,88,176,0,3,1|
95,2018-07-27 07:01:01,2018-07-27,2018-07-29,2,38,76,0,0,4|
96,2018-08-01 07:01:01,2018-08-01,2018-08-3,2,145,290,0,,2|
97,2018-08-03 07:01:01,2018-08-03,2018-08-5,2,104,208,0,0,9|
98,2018-08-05 07:01:01,2018-08-05,2018-08-7,2,94,188,0,2,12|
99,2018-08-07 07:01:01,2018-08-07,2018-08-9,2,138,276,0,5,5|
100,2018-08-09 07:01:01,2018-08-09,2018-08-11,2,37,74,0,2,5|
101,2018-08-11 07:01:01,2018-08-11,2018-08-13,2,28,56,0,3,8|
102,2018-08-13 07:01:01,2018-08-13,2018-08-15,2,37,74,0,3,10|
103,2018-08-15 07:01:01,2018-08-15,2018-08-17,2,56,112,0,,3|
104,2018-08-17 07:01:01,2018-08-17,2018-08-19,2,91,182,0,,12|
105,2018-08-19 07:01:01,2018-08-19,2018-08-21,2,112,224,0,2,1|
106,2018-08-21 07:01:01,2018-08-21,2018-08-23,2,91,182,0,,4|
107,2018-08-23 07:01:01,2018-08-23,2018-08-25,2,91,182,0,1,2|
108,2018-08-25 07:01:01,2018-08-25,2018-08-27,2,75,150,0,1,1|
109,2018-08-27 07:01:01,2018-08-27,2018-08-29,2,132,264,0,5,1|
110,2018-09-01 07:01:01,2018-09-01,2018-09-3,2,137,274,0,2,12|
111,2018-09-03 07:01:01,2018-09-03,2018-09-5,2,110,220,0,0,2|
112,2018-09-05 07:01:01,2018-09-05,2018-09-7,2,43,86,0,3,8|
113,2018-09-07 07:01:01,2018-09-07,2018-09-9,2,123,246,0,,7|
114,2018-09-09 07:01:01,2018-09-09,2018-09-11,2,98,196,0,,3|
115,2018-09-11 07:01:01,2018-09-11,2018-09-13,2,80,160,0,,11|
116,2018-09-13 07:01:01,2018-09-13,2018-09-15,2,73,146,0,1,11|
117,2018-09-15 07:01:01,2018-09-15,2018-09-17,2,33,66,0,1,5|
118,2018-09-17 07:01:01,2018-09-17,2018-09-19,2,120,240,0,0,3|
119,2018-09-19 07:01:01,2018-09-19,2018-09-21,2,146,292,0,,7|
120,2018-09-21 07:01:01,2018-09-21,2018-09-23,2,93,186,0,,8|
121,2018-09-23 07:01:01,2018-09-23,2018-09-25,2,122,244,0,1,5|
122,2018-09-25 07:01:01,2018-09-25,2018-09-27,2,121,242,0,3,2|
123,2018-09-27 07:01:01,2018-09-27,2018-09-29,2,35,70,0,0,7|
124,2018-10-01 07:01:01,2018-10-01,2018-10-3,2,104,208,0,2,1|
125,2018-10-03 07:01:01,2018-10-03,2018-10-5,2,51,102,0,,2|
126,2018-10-05 07:01:01,2018-10-05,2018-10-7,2,73,146,0,4,12|
127,2018-10-07 07:01:01,2018-10-07,2018-10-9,2,96,192,0,,8|
128,2018-10-09 07:01:01,2018-10-09,2018-10-11,2,84,168,0,3,10|
129,2018-10-11 07:01:01,2018-10-11,2018-10-13,2,74,148,0,,1|
130,2018-10-13 07:01:01,2018-10-13,2018-10-15,2,140,280,0,5,10|
131,2018-10-15 07:01:01,2018-10-15,2018-10-17,2,144,288,0,3,3|
132,2018-10-17 07:01:01,2018-10-17,2018-10-19,2,50,100,0,,3|
133,2018-10-19 07:01:01,2018-10-19,2018-10-21,2,40,80,0,,10|
134,2018-10-21 07:01:01,2018-10-21,2018-10-23,2,93,186,0,,10|
135,2018-10-23 07:01:01,2018-10-23,2018-10-25,2,110,220,0,3,5|
136,2018-10-25 07:01:01,2018-10-25,2018-10-27,2,27,54,0,5,11|
137,2018-10-27 07:01:01,2018-10-27,2018-10-29,2,108,216,0,0,10|
138,2018-11-01 07:01:01,2018-11-01,2018-11-3,2,127,254,0,,3|
139,2018-11-03 07:01:01,2018-11-03,2018-11-5,2,123,246,0,2,1|
140,2018-11-05 07:01:01,2018-11-05,2018-11-7,2,59,118,0,,11|
141,2018-11-07 07:01:01,2018-11-07,2018-11-9,2,143,286,0,,9|
142,2018-11-09 07:01:01,2018-11-09,2018-11-11,2,66,132,0,,1|
143,2018-11-11 07:01:01,2018-11-11,2018-11-13,2,34,68,0,,8|
144,2018-11-13 07:01:01,2018-11-13,2018-11-15,2,140,280,0,1,4|
145,2018-11-15 07:01:01,2018-11-15,2018-11-17,2,97,194,0,0,11|
146,2018-11-17 07:01:01,2018-11-17,2018-11-19,2,38,76,0,2,7|
147,2018-11-19 07:01:01,2018-11-19,2018-11-21,2,142,284,0,,10|
148,2018-11-21 07:01:01,2018-11-21,2018-11-23,2,86,172,0,1,10|
149,2018-11-23 07:01:01,2018-11-23,2018-11-25,2,51,102,0,2,3|
150,2018-11-25 07:01:01,2018-11-25,2018-11-27,2,89,178,0,3,6|
151,2018-11-27 07:01:01,2018-11-27,2018-11-29,2,83,166,0,1,10|
152,2018-12-01 07:01:01,2018-12-01,2018-12-3,2,79,158,0,4,7|
153,2018-12-03 07:01:01,2018-12-03,2018-12-5,2,77,154,0,,4|
154,2018-12-05 07:01:01,2018-12-05,2018-12-7,2,61,122,0,,6|
155,2018-12-07 07:01:01,2018-12-07,2018-12-9,2,130,260,0,5,2|
156,2018-12-09 07:01:01,2018-12-09,2018-12-11,2,135,270,0,,9|
157,2018-12-11 07:01:01,2018-12-11,2018-12-13,2,35,70,0,,11|
158,2018-12-13 07:01:01,2018-12-13,2018-12-15,2,66,132,0,2,12|
159,2018-12-15 07:01:01,2018-12-15,2018-12-17,2,62,124,0,5,10|
160,2018-12-17 07:01:01,2018-12-17,2018-12-19,2,45,90,0,1,9|
161,2018-12-19 07:01:01,2018-12-19,2018-12-21,2,132,264,0,4,11|
162,2018-12-21 07:01:01,2018-12-21,2018-12-23,2,43,86,0,,9|
163,2018-01-01 07:01:01,2018-01-01,2018-01-3,2,95,190,0,5,5|
1000,2018-01-03 07:01:01,2018-01-03,2018-01-5,2,46,92,1,3,12|
1001,2018-01-05 07:01:01,2018-01-05,2018-01-7,2,85,170,1,3,6|
1002,2018-01-07 07:01:01,2018-01-07,2018-01-9,2,51,102,1,1,5|
1003,2018-01-09 07:01:01,2018-01-09,2018-01-11,2,79,158,1,,8|
1004,2018-01-11 07:01:01,2018-01-11,2018-01-13,2,120,240,1,,11|
1005,2018-01-13 07:01:01,2018-01-13,2018-01-15,2,143,286,1,,10|
1006,2018-01-15 07:01:01,2018-01-15,2018-01-17,2,75,150,1,2,6|
1007,2018-01-17 07:01:01,2018-01-17,2018-01-19,2,43,86,1,2,10|
1008,2018-01-19 07:01:01,2018-01-19,2018-01-21,2,119,238,1,,9|
1009,2018-01-21 07:01:01,2018-01-21,2018-01-23,2,126,252,1,,8|
1010,2018-01-23 07:01:01,2018-01-23,2018-01-25,2,54,108,1,5,4|
1011,2018-01-25 07:01:01,2018-01-25,2018-01-27,2,140,280,1,,8|
1012,2018-01-27 07:01:01,2018-01-27,2018-01-29,2,42,84,1,3,1|
1013,2018-02-01 07:01:01,2018-02-01,2018-02-3,2,144,288,1,1,9|
1014,2018-02-03 07:01:01,2018-02-03,2018-02-5,2,149,298,1,,5|
1015,2018-02-05 07:01:01,2018-02-05,2018-02-7,2,59,118,1,,6|
1016,2018-02-07 07:01:01,2018-02-07,2018-02-9,2,98,196,1,,2|
1017,2018-02-09 07:01:01,2018-02-09,2018-02-11,2,105,210,1,4,3|
1018,2018-02-11 07:01:01,2018-02-11,2018-02-13,2,84,168,1,0,2|
1019,2018-02-13 07:01:01,2018-02-13,2018-02-15,2,114,228,1,,3|
1020,2018-02-15 07:01:01,2018-02-15,2018-02-17,2,71,142,1,0,9|
1021,2018-02-17 07:01:01,2018-02-17,2018-02-19,2,88,176,1,1,11|
1022,2018-02-19 07:01:01,2018-02-19,2018-02-21,2,88,176,1,5,5|
1023,2018-02-21 07:01:01,2018-02-21,2018-02-23,2,61,122,1,5,9|
1024,2018-02-23 07:01:01,2018-02-23,2018-02-25,2,52,104,1,0,7|
1025,2018-03-01 07:01:01,2018-03-01,2018-03-3,2,49,98,1,,7|
1026,2018-03-03 07:01:01,2018-03-03,2018-03-5,2,96,192,1,,3|
1027,2018-03-05 07:01:01,2018-03-05,2018-03-7,2,136,272,1,0,8|
1028,2018-03-07 07:01:01,2018-03-07,2018-03-9,2,113,226,1,,7|
1029,2018-03-09 07:01:01,2018-03-09,2018-03-11,2,101,202,1,5,11|
1030,2018-03-11 07:01:01,2018-03-11,2018-03-13,2,62,124,1,,11|
1031,2018-03-13 07:01:01,2018-03-13,2018-03-15,2,120,240,1,,4|
1032,2018-03-15 07:01:01,2018-03-15,2018-03-17,2,54,108,1,,11|
1033,2018-03-17 07:01:01,2018-03-17,2018-03-19,2,84,168,1,4,4|
1034,2018-03-19 07:01:01,2018-03-19,2018-03-21,2,44,88,1,5,3|
1035,2018-03-21 07:01:01,2018-03-21,2018-03-23,2,67,134,1,,10|
1036,2018-03-23 07:01:01,2018-03-23,2018-03-25,2,43,86,1,2,7|
1037,2018-03-25 07:01:01,2018-03-25,2018-03-27,2,113,226,1,1,9|
1038,2018-03-27 07:01:01,2018-03-27,2018-03-29,2,51,102,1,,3|
1039,2018-04-01 07:01:01,2018-04-01,2018-04-3,2,139,278,1,,7|
1040,2018-04-03 07:01:01,2018-04-03,2018-04-5,2,72,144,1,5,2|
1041,2018-04-05 07:01:01,2018-04-05,2018-04-7,2,44,88,1,5,6|
1042,2018-04-07 07:01:01,2018-04-07,2018-04-9,2,103,206,1,0,9|
1043,2018-04-09 07:01:01,2018-04-09,2018-04-11,2,53,106,1,,4|
1044,2018-04-11 07:01:01,2018-04-11,2018-04-13,2,39,78,1,,7|
1045,2018-04-13 07:01:01,2018-04-13,2018-04-15,2,146,292,1,0,12|
1046,2018-04-15 07:01:01,2018-04-15,2018-04-17,2,53,106,1,,2|
1047,2018-04-17 07:01:01,2018-04-17,2018-04-19,2,46,92,1,,12|
1048,2018-04-19 07:01:01,2018-04-19,2018-04-21,2,34,68,1,,4|
1049,2018-04-21 07:01:01,2018-04-21,2018-04-23,2,117,234,1,0,9|
1050,2018-04-23 07:01:01,2018-04-23,2018-04-25,2,39,78,1,3,8|
1051,2018-04-25 07:01:01,2018-04-25,2018-04-27,2,106,212,1,,4|
1052,2018-04-27 07:01:01,2018-04-27,2018-04-29,2,80,160,1,,10|
1053,2018-05-01 07:01:01,2018-05-01,2018-05-3,2,49,98,1,1,11|
1054,2018-05-03 07:01:01,2018-05-03,2018-05-5,2,140,280,1,3,7|
1055,2018-05-05 07:01:01,2018-05-05,2018-05-7,2,112,224,1,2,3|
1056,2018-05-07 07:01:01,2018-05-07,2018-05-9,2,31,62,1,2,8|
1057,2018-05-09 07:01:01,2018-05-09,2018-05-11,2,124,248,1,1,4|
1058,2018-05-11 07:01:01,2018-05-11,2018-05-13,2,35,70,1,2,10|
1059,2018-05-13 07:01:01,2018-05-13,2018-05-15,2,148,296,1,,6|
1060,2018-05-15 07:01:01,2018-05-15,2018-05-17,2,136,272,1,,3|
1061,2018-05-17 07:01:01,2018-05-17,2018-05-19,2,73,146,1,5,11|
1062,2018-05-19 07:01:01,2018-05-19,2018-05-21,2,143,286,1,3,3|
1063,2018-05-21 07:01:01,2018-05-21,2018-05-23,2,63,126,1,5,4|
1064,2018-05-23 07:01:01,2018-05-23,2018-05-25,2,46,92,1,,8|
1065,2018-05-25 07:01:01,2018-05-25,2018-05-27,2,50,100,1,,9|
1066,2018-05-27 07:01:01,2018-05-27,2018-05-29,2,59,118,1,5,7|
1067,2018-06-01 07:01:01,2018-06-01,2018-06-3,2,115,230,1,4,8|
1068,2018-06-03 07:01:01,2018-06-03,2018-06-5,2,102,204,1,4,5|
1069,2018-06-05 07:01:01,2018-06-05,2018-06-7,2,124,248,1,0,9|
1070,2018-06-07 07:01:01,2018-06-07,2018-06-9,2,122,244,1,,2|
1071,2018-06-09 07:01:01,2018-06-09,2018-06-11,2,31,62,1,0,7|
1072,2018-06-11 07:01:01,2018-06-11,2018-06-13,2,94,188,1,,6|
1073,2018-06-13 07:01:01,2018-06-13,2018-06-15,2,83,166,1,1,3|
1074,2018-06-15 07:01:01,2018-06-15,2018-06-17,2,33,66,1,,12|
1075,2018-06-17 07:01:01,2018-06-17,2018-06-19,2,96,192,1,,2|
1076,2018-06-19 07:01:01,2018-06-19,2018-06-21,2,141,282,1,2,4|
1077,2018-06-21 07:01:01,2018-06-21,2018-06-23,2,129,258,1,4,11|
1078,2018-06-23 07:01:01,2018-06-23,2018-06-25,2,34,68,1,,10|
1079,2018-06-25 07:01:01,2018-06-25,2018-06-27,2,64,128,1,2,8|
1080,2018-06-27 07:01:01,2018-06-27,2018-06-29,2,136,272,1,0,8|
1081,2018-07-01 07:01:01,2018-07-01,2018-07-3,2,125,250,1,3,2|
1082,2018-07-03 07:01:01,2018-07-03,2018-07-5,2,108,216,1,0,5|
1083,2018-07-05 07:01:01,2018-07-05,2018-07-7,2,72,144,1,3,1|
1084,2018-07-07 07:01:01,2018-07-07,2018-07-9,2,65,130,1,4,5|
1085,2018-07-09 07:01:01,2018-07-09,2018-07-11,2,100,200,1,0,12|
1086,2018-07-11 07:01:01,2018-07-11,2018-07-13,2,130,260,1,3,2|
1087,2018-07-13 07:01:01,2018-07-13,2018-07-15,2,127,254,1,3,5|
1088,2018-07-15 07:01:01,2018-07-15,2018-07-17,2,77,154,1,,12|
1089,2018-07-17 07:01:01,2018-07-17,2018-07-19,2,136,272,1,2,2|
1090,2018-07-19 07:01:01,2018-07-19,2018-07-21,2,108,216,1,,11|
1091,2018-07-21 07:01:01,2018-07-21,2018-07-23,2,78,156,1,,1|
1092,2018-07-23 07:01:01,2018-07-23,2018-07-25,2,34,68,1,0,6|
1093,2018-07-25 07:01:01,2018-07-25,2018-07-27,2,132,264,1,5,9|
1094,2018-07-27 07:01:01,2018-07-27,2018-07-29,2,126,252,1,,4|
1095,2018-08-01 07:01:01,2018-08-01,2018-08-3,2,105,210,1,5,12|
1096,2018-08-03 07:01:01,2018-08-03,2018-08-5,2,122,244,1,0,4|
1097,2018-08-05 07:01:01,2018-08-05,2018-08-7,2,49,98,1,,9|
1098,2018-08-07 07:01:01,2018-08-07,2018-08-9,2,89,178,1,,6|
1099,2018-08-09 07:01:01,2018-08-09,2018-08-11,2,142,284,1,,10|
1100,2018-08-11 07:01:01,2018-08-11,2018-08-13,2,102,204,1,3,7|
1101,2018-08-13 07:01:01,2018-08-13,2018-08-15,2,32,64,1,,11|
1102,2018-08-15 07:01:01,2018-08-15,2018-08-17,2,112,224,1,4,10|
1103,2018-08-17 07:01:01,2018-08-17,2018-08-19,2,60,120,1,1,9|
1104,2018-08-19 07:01:01,2018-08-19,2018-08-21,2,70,140,1,5,12|
1105,2018-08-21 07:01:01,2018-08-21,2018-08-23,2,30,60,1,0,10|
1106,2018-08-23 07:01:01,2018-08-23,2018-08-25,2,41,82,1,1,1|
1107,2018-08-25 07:01:01,2018-08-25,2018-08-27,2,133,266,1,,9|
1108,2018-08-27 07:01:01,2018-08-27,2018-08-29,2,117,234,1,,10|
1109,2018-09-01 07:01:01,2018-09-01,2018-09-3,2,87,174,1,4,11|
1110,2018-09-03 07:01:01,2018-09-03,2018-09-5,2,93,186,1,,7|
1111,2018-09-05 07:01:01,2018-09-05,2018-09-7,2,116,232,1,2,9|
1112,2018-09-07 07:01:01,2018-09-07,2018-09-9,2,50,100,1,,11|
1113,2018-09-09 07:01:01,2018-09-09,2018-09-11,2,110,220,1,1,5|
1114,2018-09-11 07:01:01,2018-09-11,2018-09-13,2,134,268,1,4,10|
1115,2018-09-13 07:01:01,2018-09-13,2018-09-15,2,41,82,1,1,1|
1116,2018-09-15 07:01:01,2018-09-15,2018-09-17,2,99,198,1,,3|
1117,2018-09-17 07:01:01,2018-09-17,2018-09-19,2,129,258,1,3,6|
1118,2018-09-19 07:01:01,2018-09-19,2018-09-21,2,61,122,1,1,6|
1119,2018-09-21 07:01:01,2018-09-21,2018-09-23,2,136,272,1,3,6|
1120,2018-09-23 07:01:01,2018-09-23,2018-09-25,2,129,258,1,2,10|
1121,2018-09-25 07:01:01,2018-09-25,2018-09-27,2,91,182,1,3,10|
1122,2018-09-27 07:01:01,2018-09-27,2018-09-29,2,149,298,1,1,3|
1123,2018-10-01 07:01:01,2018-10-01,2018-10-3,2,126,252,1,0,11|
1124,2018-10-03 07:01:01,2018-10-03,2018-10-5,2,61,122,1,,11|
1125,2018-10-05 07:01:01,2018-10-05,2018-10-7,2,38,76,1,5,12|
1126,2018-10-07 07:01:01,2018-10-07,2018-10-9,2,92,184,1,3,12|
1127,2018-10-09 07:01:01,2018-10-09,2018-10-11,2,119,238,1,,4|
1128,2018-10-11 07:01:01,2018-10-11,2018-10-13,2,83,166,1,3,6|
1129,2018-10-13 07:01:01,2018-10-13,2018-10-15,2,130,260,1,,3|
1130,2018-10-15 07:01:01,2018-10-15,2018-10-17,2,127,254,1,5,8|
1131,2018-10-17 07:01:01,2018-10-17,2018-10-19,2,61,122,1,,2|
1132,2018-10-19 07:01:01,2018-10-19,2018-10-21,2,119,238,1,,7|
1133,2018-10-21 07:01:01,2018-10-21,2018-10-23,2,27,54,1,,10|
1134,2018-10-23 07:01:01,2018-10-23,2018-10-25,2,129,258,1,3,6|
1135,2018-10-25 07:01:01,2018-10-25,2018-10-27,2,125,250,1,4,5|
1136,2018-10-27 07:01:01,2018-10-27,2018-10-29,2,55,110,1,5,3|
1137,2018-11-01 07:01:01,2018-11-01,2018-11-3,2,130,260,1,,9|
1138,2018-11-03 07:01:01,2018-11-03,2018-11-5,2,89,178,1,4,8|
1139,2018-11-05 07:01:01,2018-11-05,2018-11-7,2,97,194,1,2,10|
1140,2018-11-07 07:01:01,2018-11-07,2018-11-9,2,129,258,1,3,4|
1141,2018-11-09 07:01:01,2018-11-09,2018-11-11,2,144,288,1,,9|
1142,2018-11-11 07:01:01,2018-11-11,2018-11-13,2,106,212,1,5,6|
1143,2018-11-13 07:01:01,2018-11-13,2018-11-15,2,128,256,1,3,2|
1144,2018-11-15 07:01:01,2018-11-15,2018-11-17,2,62,124,1,,3|
1145,2018-11-17 07:01:01,2018-11-17,2018-11-19,2,144,288,1,1,7|
1146,2018-11-19 07:01:01,2018-11-19,2018-11-21,2,70,140,1,5,9|
1147,2018-11-21 07:01:01,2018-11-21,2018-11-23,2,147,294,1,0,6|
1148,2018-11-23 07:01:01,2018-11-23,2018-11-25,2,123,246,1,,8|
1149,2018-11-25 07:01:01,2018-11-25,2018-11-27,2,92,184,1,,1|
1150,2018-11-27 07:01:01,2018-11-27,2018-11-29,2,59,118,1,,3|
1151,2018-12-01 07:01:01,2018-12-01,2018-12-3,2,121,242,1,0,10|
1152,2018-12-03 07:01:01,2018-12-03,2018-12-5,2,130,260,1,4,9|
1153,2018-12-05 07:01:01,2018-12-05,2018-12-7,2,32,64,1,,10|
1154,2018-12-07 07:01:01,2018-12-07,2018-12-9,2,40,80,1,4,3|
1155,2018-12-09 07:01:01,2018-12-09,2018-12-11,2,76,152,1,,9|
1156,2018-12-11 07:01:01,2018-12-11,2018-12-13,2,86,172,1,5,4|
1157,2018-12-13 07:01:01,2018-12-13,2018-12-15,2,119,238,1,2,9|
1158,2018-12-15 07:01:01,2018-12-15,2018-12-17,2,145,290,1,5,4|
1159,2018-12-17 07:01:01,2018-12-17,2018-12-19,2,54,108,1,4,10|
1160,2018-12-19 07:01:01,2018-12-19,2018-12-21,2,147,294,1,,6|
1161,2018-12-21 07:01:01,2018-12-21,2018-12-23,2,86,172,1,0,12|
1162,2018-12-23 07:01:01,2018-12-23,2018-12-25,2,107,214,1,2,10|
1163,2018-01-01 07:01:01,2018-01-01,2018-01-3,2,50,100,1,5,1|
2000,2018-01-03 07:01:01,2018-01-03,2018-01-5,2,39,78,2,,1|
2001,2018-01-05 07:01:01,2018-01-05,2018-01-7,2,48,96,2,4,2|
2002,2018-01-07 07:01:01,2018-01-07,2018-01-9,2,146,292,2,1,2|
2003,2018-01-09 07:01:01,2018-01-09,2018-01-11,2,33,66,2,4,4|
